img_path,timestamp,x,y,z,layer_height,extrusion_e,extrusion_rate,speed_f,nozzle_tip_x,nozzle_tip_y,extrusion_class,overhang_class
dataset_filtered/A2_cropped_2025-04-26_22-33-36.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A2_cropped_2025-04-26_19-45-28.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A2_cropped_2025-04-26_19-44-33.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A2_cropped_2025-04-26_21-32-42.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,2.0
dataset_filtered/A2_cropped_2025-04-26_22-25-00.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A2_cropped_2025-04-26_20-46-18.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A3_cropped_2025-04-26_22-39-43.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A2_cropped_2025-04-26_21-44-22.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,2.0
dataset_filtered/A2_cropped_2025-04-26_19-50-13.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A2_cropped_2025-04-26_18-57-15.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A2_cropped_2025-04-26_22-12-58.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A1_cropped_2025-04-26_12-02-07.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A4_cropped_2025-04-27_00-10-52.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A3_cropped_2025-04-26_23-01-12.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A2_cropped_2025-04-26_18-54-53.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A2_cropped_2025-04-26_21-40-36.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,2.0
dataset_filtered/A2_cropped_2025-04-26_21-20-31.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,2.0
dataset_filtered/A2_cropped_2025-04-26_21-52-02.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,2.0
dataset_filtered/A3_cropped_2025-04-26_22-43-13.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A3_cropped_2025-04-26_23-01-15.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A1_cropped_2025-04-26_12-40-11.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,2.0
dataset_filtered/A2_cropped_2025-04-26_19-04-12.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A2_cropped_2025-04-26_21-46-21.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,2.0
dataset_filtered/A4_cropped_2025-04-27_00-06-06.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A2_cropped_2025-04-26_19-23-52.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A2_cropped_2025-04-26_19-04-13.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A2_cropped_2025-04-26_19-21-24.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A1_cropped_2025-04-26_18-01-49.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A3_cropped_2025-04-26_22-44-28.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A2_cropped_2025-04-26_19-16-58.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A3_cropped_2025-04-26_22-54-03.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A1_cropped_2025-04-26_13-58-50.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A1_cropped_2025-04-26_11-54-26.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,2.0
dataset_filtered/A2_cropped_2025-04-26_19-20-27.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A2_cropped_2025-04-26_18-52-41.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A1_cropped_2025-04-26_17-58-19.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A2_cropped_2025-04-26_18-53-14.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A1_cropped_2025-04-26_17-35-13.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A2_cropped_2025-04-26_19-51-16.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A2_cropped_2025-04-26_19-39-44.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A3_cropped_2025-04-26_22-51-22.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A1_cropped_2025-04-26_11-44-50.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,2.0
dataset_filtered/A2_cropped_2025-04-26_21-31-05.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,2.0
dataset_filtered/A2_cropped_2025-04-26_19-19-08.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A2_cropped_2025-04-26_19-29-43.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A2_cropped_2025-04-26_19-46-55.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A2_cropped_2025-04-26_19-12-35.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A2_cropped_2025-04-26_21-00-42.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A2_cropped_2025-04-26_19-18-45.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A3_cropped_2025-04-26_22-59-55.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A2_cropped_2025-04-26_18-54-17.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A2_cropped_2025-04-26_21-05-42.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A3_cropped_2025-04-26_22-41-33.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A1_cropped_2025-04-26_18-04-37.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A2_cropped_2025-04-26_20-49-53.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A4_cropped_2025-04-27_00-08-31.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A1_cropped_2025-04-26_18-01-13.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A2_cropped_2025-04-26_19-17-28.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A2_cropped_2025-04-26_18-51-38.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A2_cropped_2025-04-26_19-39-13.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A2_cropped_2025-04-26_20-50-52.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A1_cropped_2025-04-26_17-43-51.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A2_cropped_2025-04-26_19-05-52.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A2_cropped_2025-04-26_19-11-46.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A1_cropped_2025-04-26_12-07-47.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A1_cropped_2025-04-26_12-02-15.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A3_cropped_2025-04-26_22-52-32.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A3_cropped_2025-04-26_22-48-55.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A2_cropped_2025-04-26_19-48-05.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A3_cropped_2025-04-26_22-59-06.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A2_cropped_2025-04-26_19-28-23.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A1_cropped_2025-04-26_11-56-40.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,2.0
dataset_filtered/A1_cropped_2025-04-26_12-42-34.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,2.0
dataset_filtered/A3_cropped_2025-04-26_23-27-15.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A2_cropped_2025-04-26_21-06-09.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A3_cropped_2025-04-26_23-02-26.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A2_cropped_2025-04-26_18-51-37.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A1_cropped_2025-04-26_14-08-16.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A3_cropped_2025-04-26_22-54-58.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A1_cropped_2025-04-26_13-59-13.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A2_cropped_2025-04-26_21-50-12.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,2.0
dataset_filtered/A3_cropped_2025-04-26_23-01-25.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A3_cropped_2025-04-26_22-35-47.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A3_cropped_2025-04-26_22-45-37.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A3_cropped_2025-04-26_22-51-06.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A4_cropped_2025-04-27_00-10-58.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A3_cropped_2025-04-26_23-09-06.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A3_cropped_2025-04-26_23-27-18.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A2_cropped_2025-04-26_19-07-24.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A3_cropped_2025-04-26_22-43-44.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A2_cropped_2025-04-26_21-29-06.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,2.0
dataset_filtered/A2_cropped_2025-04-26_19-03-22.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A2_cropped_2025-04-26_19-11-48.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A2_cropped_2025-04-26_22-12-32.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A2_cropped_2025-04-26_22-25-36.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A2_cropped_2025-04-26_22-13-00.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A1_cropped_2025-04-26_13-55-14.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A2_cropped_2025-04-26_20-40-58.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A2_cropped_2025-04-26_19-17-53.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A3_cropped_2025-04-26_22-53-36.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A1_cropped_2025-04-26_12-44-50.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,2.0
dataset_filtered/A1_cropped_2025-04-26_17-57-40.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A2_cropped_2025-04-26_18-54-43.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A2_cropped_2025-04-26_19-04-25.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A3_cropped_2025-04-26_23-28-16.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A2_cropped_2025-04-26_18-54-03.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A1_cropped_2025-04-26_14-30-01.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,2.0
dataset_filtered/A1_cropped_2025-04-26_14-08-04.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A2_cropped_2025-04-26_19-07-45.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A3_cropped_2025-04-26_22-44-27.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A3_cropped_2025-04-26_23-27-54.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A2_cropped_2025-04-26_18-51-15.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A2_cropped_2025-04-26_18-54-11.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A2_cropped_2025-04-26_20-48-09.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A1_cropped_2025-04-26_14-03-02.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A1_cropped_2025-04-26_14-00-12.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A2_cropped_2025-04-26_21-00-29.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A2_cropped_2025-04-26_19-39-07.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A1_cropped_2025-04-26_17-54-14.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A2_cropped_2025-04-26_19-17-48.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A2_cropped_2025-04-26_21-09-46.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,2.0
dataset_filtered/A2_cropped_2025-04-26_22-33-45.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A2_cropped_2025-04-26_21-12-58.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,2.0
dataset_filtered/A2_cropped_2025-04-26_18-53-34.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A4_cropped_2025-04-27_00-12-45.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A2_cropped_2025-04-26_21-04-57.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A2_cropped_2025-04-26_21-00-32.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A3_cropped_2025-04-26_22-54-13.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A1_cropped_2025-04-26_17-54-24.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A2_cropped_2025-04-26_19-36-40.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A2_cropped_2025-04-26_18-53-58.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A2_cropped_2025-04-26_19-47-11.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A2_cropped_2025-04-26_19-46-08.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A2_cropped_2025-04-26_19-12-24.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A3_cropped_2025-04-26_23-09-51.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A2_cropped_2025-04-26_21-33-11.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,2.0
dataset_filtered/A2_cropped_2025-04-26_21-04-14.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A3_cropped_2025-04-26_23-11-08.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A1_cropped_2025-04-26_13-59-17.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A2_cropped_2025-04-26_19-07-42.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A2_cropped_2025-04-26_22-22-52.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A2_cropped_2025-04-26_21-15-22.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,2.0
dataset_filtered/A3_cropped_2025-04-26_22-54-00.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A1_cropped_2025-04-26_14-08-31.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A3_cropped_2025-04-26_22-47-42.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A2_cropped_2025-04-26_21-17-34.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,2.0
dataset_filtered/A1_cropped_2025-04-26_14-00-27.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A1_cropped_2025-04-26_18-00-45.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A2_cropped_2025-04-26_22-22-53.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A3_cropped_2025-04-26_23-06-29.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A4_cropped_2025-04-27_00-12-38.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A2_cropped_2025-04-26_22-32-57.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A2_cropped_2025-04-26_21-49-02.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,2.0
dataset_filtered/A3_cropped_2025-04-26_22-50-42.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,1.0
dataset_filtered/A2_cropped_2025-04-26_20-49-44.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A1_cropped_2025-04-26_17-58-50.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A1_cropped_2025-04-26_14-02-08.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,0.0,0.0
dataset_filtered/A2_cropped_2025-04-26_19-29-01.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A1_cropped_2025-04-26_17-57-34.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A1_cropped_2025-04-26_17-56-10.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A1_cropped_2025-04-26_12-45-44.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A2_cropped_2025-04-26_19-15-38.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,1.0,1.0
dataset_filtered/A3_cropped_2025-04-26_23-26-45.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
dataset_filtered/A1_cropped_2025-04-26_17-55-40.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,2.0
dataset_filtered/A4_cropped_2025-04-27_00-02-16.jpg,11/12/2024,0.0,0.0,0.0,0.6,0.2,0.2,1800.0,645.0,368.0,2.0,1.0
